#Magnetic Field (Oe),Voltage (V) 
-146.00, 0.066208 
-147.00, 0.066165 
-148.00, 0.066124 
-149.00, 0.066086 
-150.00, 0.066052 
-151.00, 0.066021 
-152.00, 0.065992 
-153.00, 0.065966 
-154.00, 0.065944 
-155.00, 0.065924 
-156.00, 0.065906 
-157.00, 0.065890 
-158.00, 0.065875 
-159.00, 0.065861 
-160.00, 0.065850 
-161.00, 0.065840 
-162.00, 0.065832 
-163.00, 0.065825 
-164.00, 0.065818 
-165.00, 0.065812 
-166.00, 0.065806 
-167.00, 0.065801 
-168.00, 0.065798 
-169.00, 0.065794 
-170.00, 0.065790 
-171.00, 0.065787 
-172.00, 0.065784 
-173.00, 0.065782 
-174.00, 0.065780 
-175.00, 0.065779 
-176.00, 0.065777 
-177.00, 0.065776 
-178.00, 0.065774 
-179.00, 0.065773 
-180.00, 0.065772 
-181.00, 0.065771 
-182.00, 0.065770 
-183.00, 0.065769 
-184.00, 0.065768 
-185.00, 0.065767 
-186.00, 0.065765 
-187.00, 0.065765 
-188.00, 0.065764 
-189.00, 0.065763 
-190.00, 0.065763 
-191.00, 0.065762 
-192.00, 0.065762 
-193.00, 0.065762 
-194.00, 0.065761 
-195.00, 0.065760 
-196.00, 0.065760 
-197.00, 0.065759 
-198.00, 0.065759 
-199.00, 0.065758 
-200.00, 0.065758 
